conversation_id,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,text,possibly_sensitive,lang,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,geo/place_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,source,id,attachments/media_keys/0,reply_settings,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,referenced_tweets/0/type,referenced_tweets/0/id,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,context_annotations/0/entity/description,attachments/media_keys/1,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/3/entity/description,context_annotations/4/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/2,attachments/media_keys/3,context_annotations/5/entity/description,context_annotations/6/entity/description,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,referenced_tweets/1/type,referenced_tweets/1/id
1238293459984924672,252,275,https://t.co/elhvL7Pic6,https://www.instagram.com/p/B9p-DCjpx5-/?igshid=1n9sppb7raabm,instagram.com/p/B9p-DCjpx5-/…,27,38,Portuguesa,,,,,,,,,,"Desde la Juventud del PSUV #Portuguesa nos unimos a la campaña de prevención del Covid-19 en Venezuela.
Convocamos a todas las organizaciones y movimientos juveniles a formar parte de ésta lucha por preservar la salud de nuestro pueblo. @NicolasMaduro
https://t.co/elhvL7Pic6",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T02:39:01+00:00,0,0,1,0,178476893,Twitter for Android,1238293459984924672,,everyone,22,25,0.8745,Organization,PSUV,,,,81,85,0.482,Organization,Covid,237,251,NicolasMaduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,101,0.9914,Place,Venezuela,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238066676261847040,,,,,,,,,,,,,,,,,,"@joselui02124198 Así como han ocultado estadísticas, ocultarán lo que les de culillo. Seguro hay pocos insumos para detectar el COVID-19 y menos para tratamiento y los hospitales vueltos mierda. Ocultan porque saben que no hay capacidad de respuesta. Ya le están echando la culpa a las sanciones.",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01a74227630d48a8,2020-03-13T02:37:57+00:00,5,1,7,0,147538785,Twitter for Android,1238293190886723585,,everyone,,,,,,,,,,,,,,0,16,joselui02124198,1203474343667388416,replied_to,1238066676261847040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238293068446674944,,,,,,,,,,,,,,,,,,Me sorprende la ingenuidad de las personas que creen que en Venezuela no hay coronavirus.,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,013675972e81bcfb,2020-03-13T02:37:28+00:00,1,1,22,0,91642968,Twitter for Android,1238293068446674944,,everyone,60,68,0.9972,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238292701205991426,150,173,https://t.co/1VJDXFBYbL,https://twitter.com/RainerNievesD/status/1238292701205991426/photo/1,pic.twitter.com/1VJDXFBYbL,89,101,coronavirus,,,,,,,,,,American Airlines 🇺🇲 (AA) suspende sus operaciones en suramérica debido a las crisis del #coronavirus que afectará sus destinos a Suramérica y Europa https://t.co/1VJDXFBYbL,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01e117f801612983,2020-03-13T02:36:00+00:00,2,2,4,0,177032266,Twitter for Android,1238292701205991426,31238292689377988615,everyone,0,16,0.8862,Organization,American Airlines,,,,132,141,0.9458,Place,Suramérica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,150,0.9667,Place,Europa,45,Brand Vertical,Top level entities that describe a Brands industry,781974597302226944,Transportation,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596144668673,Airline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Brand,Brands and Companies,10026787832,American Airlines,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",839159814991167489,Travel,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",839160129752686593,General Travel,67,Interests and Hobbies,"Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks",849076200261603328,Air travel,,,,,,,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General Travel,Air travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238292567579660290,110,133,https://t.co/HblHZW8jne,https://twitter.com/MMalaverM/status/1238292567579660290/photo/1,pic.twitter.com/HblHZW8jne,,,,,,,,,,,,,Irán pide ayuda al FMI por primera vez en 58 años. Requiere recursos para atender la pandemia del coronavirus https://t.co/HblHZW8jne,True,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T02:35:29+00:00,13,0,5,0,51266095,Twitter for Android,1238292567579660290,31238292545861554177,everyone,0,3,0.5218,Place,Irán,,,,19,21,0.917,Organization,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238292297571348480,88,111,https://t.co/OBDrO6p6er,https://twitter.com/JosethAmarista/status/1238292297571348480/photo/1,pic.twitter.com/OBDrO6p6er,,,,,,,,,,,,,"Todos ""Tom Hanks dió positivo para coronavirus"" 

Tom Hanks:
En mi mente /  En realidad https://t.co/OBDrO6p6er",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01a74227630d48a8,2020-03-13T02:34:24+00:00,0,0,3,0,2259719995,Twitter for Android,1238292297571348480,31238292238020620289,everyone,7,15,0.9848,Person,Tom Hanks,,,,50,58,0.9494,Person,Tom Hanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,806967304772722688,Tom Hanks,Tom Hanks,56,Actor,"An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio",806967304772722688,Tom Hanks,Tom Hanks,88,111,https://t.co/OBDrO6p6er,https://twitter.com/JosethAmarista/status/1238292297571348480/photo/1,pic.twitter.com/OBDrO6p6er,,,,,,,,,,,,,,,,,31238292274443890688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238291891994742786,,,,,,,,,,,,,,,,,,"Negaron muerte de Chávez
Negaron fraude electoral
Negaron desabastecimiento
Negaron muertes y represión
Negaron crisis eléctrica/económica
Negaron presos políticos
Negaron Crisis Humanitaria
Negaron corrupción 
Negaron violaciones DDHH

Por supuesto que van a negar el Coronavirus",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0058b0cb7e695890,2020-03-13T02:32:48+00:00,0,0,0,0,1225255264791691264,Twitter for Android,1238291891994742786,,everyone,18,23,0.9683,Person,Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238291540058963972,85,108,https://t.co/WLIIenHkdv,https://twitter.com/MailOnline/status/1238012197537755136,twitter.com/MailOnline/sta…,65,74,Covid_19,75,84,SARSCoV2,,,,,,,La Guerra de los Simios también es consecuencia del Coronavirus. #Covid_19 #SARSCoV2 https://t.co/WLIIenHkdv,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01c93e351e3122fb,2020-03-13T02:31:24+00:00,0,0,0,0,139505891,Twitter for Android,1238291540058963972,,everyone,,,,,,,,,,,,,,,,,,quoted,1238012197537755136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238291385083715584,106,129,https://t.co/g9sdNwFwZr,https://twitter.com/paulpetitcagua/status/1238291385083715584/photo/1,pic.twitter.com/g9sdNwFwZr,26,38,Coronavid19,39,59,CoronavirusPandemic,60,69,Covid_19,70,88,coronavirusenvzla,Información importante... #Coronavid19 #CoronavirusPandemic #Covid_19 #coronavirusenvzla #CoronaVirusVzla https://t.co/g9sdNwFwZr,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,007d375579cdad52,2020-03-13T02:30:47+00:00,2,0,1,0,69399796,Twitter for Android,1238291385083715584,31238289881631264769,everyone,,,,,,,,,,,,,,,,,,,,89,105,CoronaVirusVzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,129,https://t.co/g9sdNwFwZr,https://twitter.com/paulpetitcagua/status/1238291385083715584/photo/1,pic.twitter.com/g9sdNwFwZr,,,,,,,,,,,106,129,https://t.co/g9sdNwFwZr,https://twitter.com/paulpetitcagua/status/1238291385083715584/photo/1,pic.twitter.com/g9sdNwFwZr,,31238290650946244608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,129,https://t.co/g9sdNwFwZr,https://twitter.com/paulpetitcagua/status/1238291385083715584/photo/1,pic.twitter.com/g9sdNwFwZr,31238290964185219072,31238291099468419072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238290701043011584,54,77,https://t.co/XDEPdWk1QX,https://twitter.com/SpeedpaintVane/status/1238290701043011584/photo/1,pic.twitter.com/XDEPdWk1QX,,,,,,,,,,,,,Hay coronavirús en mi municipio D''''''': tengo miedo https://t.co/XDEPdWk1QX,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00860fc2694b0637,2020-03-13T02:28:04+00:00,0,0,1,0,1145074199792357377,Twitter for Android,1238290701043011584,31238290698278969345,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238289307636584450,133,156,https://t.co/hs0PYNeS31,https://twitter.com/Fact/status/1238086343252729857,twitter.com/Fact/status/12…,,,,,,,,,,,,,Tengo que tocar gente para subir mi sistema inmunológico pero si toco gente me da coronavirus por mi mal sistema inmunológico mmmmmm https://t.co/hs0PYNeS31,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,018deff91b0b23b7,2020-03-13T02:22:31+00:00,0,0,2,0,2185368134,Twitter for iPhone,1238289307636584450,,everyone,,,,,,,,,,,,,,,,,,quoted,1238086343252729857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238120371490086913,,,,,,,,,,,,,,,,,,"@marabina25 @DrodriguezVen Si, claro me imagino q ya saco a toda su familia para un país libre de Coronavirus y donde haya hospitales preparados... compro muchas mascarillas para los q se quedaron y bastante gel antibacterial!Para los demás programará algunas agendas especiales, congresos de la patria, etc",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01be351754bcbe13,2020-03-13T02:21:44+00:00,0,0,1,0,278625136,Twitter for Android,1238289107253633027,,everyone,98,108,0.4328,Place,Coronavirus,,,,,,,,,,,,48162345,replied_to,1238120371490086913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,35,Politician,"Politicians in the world, like Joe Biden",893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238288138981855232,,,,,,,,,,,,,,,,,,"Maldita seaaaaaaaaa, supuestamente confirmaron el primer caso de coronavirus en San Cristóbal",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,010416b434768b1c,2020-03-13T02:17:53+00:00,0,2,0,0,755216685922185216,Twitter for Android,1238288138981855232,,everyone,80,92,0.9661,Place,San Cristóbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238287986057523201,127,150,https://t.co/tX8Eqf5v7v,http://coronavirus.No,coronavirus.No,,,,,,,,,,,,,Excelente el audio del Presidente Guaido informando al pueblo las medidas que está tomando el gobierno interino en relación al https://t.co/tX8Eqf5v7v las payasadas del usurpador,False,es,,,,,,01c93e351e3122fb,2020-03-13T02:17:16+00:00,1,1,4,0,2612977348,Twitter for Android,1238287986057523201,,everyone,23,39,0.8039,Person,Presidente Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238195922804359169,,,,,,,,,,,,,,,,,,"@bepocar Irresponsables, la gente que va a las iglesias en su mayoría son adultos mayores / ancianos es decir LA POBLACION MAS VULNERABLE a tener complicaciones o morir por Coronavirus",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,006f93a34802ce8b,2020-03-13T02:12:36+00:00,0,0,0,0,3820771,Twitter for Android,1238286811564331010,,everyone,,,,,,,,,,,,,,0,8,bepocar,113656669,replied_to,1238195922804359169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238284725564985344,250,273,https://t.co/RQilIyUnFV,https://twitter.com/aguasdecojedes/status/1238284725564985344/video/1,pic.twitter.com/RQilIyUnFV,,,,,,,,,,,,,"Importante saber como actuar si se presentan síntomas de una afección respiratoria y acudir al médico si se agudizan y generan dificultad para respirar.

La prevención es nuestra mejor arma contra el Coronavirus @MPPAAguas @EvelynB_Vasquez @INDASASA https://t.co/RQilIyUnFV",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01031ef97be7f374,2020-03-13T02:04:19+00:00,0,0,0,0,727529020338913280,Twitter for Android,1238284725564985344,71238284436493475840,everyone,,,,,,,,,,,,,,212,222,MPPAAguas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,239,EvelynB_Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,249,INDASASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238284620807974912,84,107,https://t.co/CHpuzV5Stf,https://www.globalresearch.ca/covid-19-further-evidence-virus-originated-us/5706078/amp#click=https://t.co/LPanIo40MR,globalresearch.ca/covid-19-furth…,31,43,coronavirus,75,81,13Mar,,,,,,,"Supuestas evidencias de que el #coronavirus se desarrolló y género en EEUU #13Mar 
 https://t.co/CHpuzV5Stf",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,012af435641420c7,2020-03-13T02:03:54+00:00,0,0,0,0,198317061,Twitter for Android,1238284620807974912,,everyone,70,73,0.9882,Place,EEUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238284465996214273,,,,,,,,,,,,,,,,,,"Mi novio tiene coronavirus, así que ni lo saluden y ni se le acerquen.

Gracias por su atención.",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0058b0cb7e695890,2020-03-13T02:03:17+00:00,0,0,0,0,1225255264791691264,Twitter for Android,1238284465996214273,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238257942350135299,,,,,,,,,,,,,,,,,,@StellaKarameloh No hay cifras reales porque apenas hay 300 kits para toda la población de Venezuela y Maduro tiene el control absoluto sobre ellos. Es decir nadie está ocultando casos de coronavirus en Venezuela sino que probablemente ni siquiera han sido atendidos y muchos menos descartados,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,006f93a34802ce8b,2020-03-13T02:02:25+00:00,0,1,0,0,3820771,Twitter for Android,1238284247946989569,,everyone,91,99,0.9742,Place,Venezuela,,,,103,108,0.992,Person,Maduro,0,16,StellaKarameloh,36378653,replied_to,1238257942350135299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,211,0.9977,Place,Venezuela,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238283788213420032,,,,,,,,,,,,,,,,,,🇻🇪 Anuncios del Presidente encargado Juan Guaidó ante la amenaza del coronavirus 🇻🇪,False,es,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,00982120172dd83a,2020-03-13T02:00:35+00:00,0,1,0,0,1670950525,Twitter for Android,1238283788213420032,,everyone,39,49,0.9947,Person,Juan Guaidó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,Juan Guaido,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237361752951730176,,,,,,,,,,,,,,,,,,@JosPastr @Turista8Gaia Coronavirus: la vergonzosa gestiòn del gobierno español.,False,es,88,Political Body,"A section of a government, like The Supreme Court",1115208463074750470,La Moncloa,008eb02a542ac3d4,2020-03-13T01:53:58+00:00,0,0,0,0,79874793,Twitter for Android,1238282122118471680,,everyone,,,,,,,,,,,,,,0,9,JosPastr,497825722,replied_to,1237361752951730176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Government (Spain),,,,,,10,23,Turista8Gaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238230739151237120,,,,,,,,,,,,,,,,,,@RevistaSemana según semana Uribe lleva a Colombia el coronavirus,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T01:51:31+00:00,0,0,0,0,1081007772,Twitter for Android,1238281506256281601,,everyone,28,32,0.9621,Person,Uribe,,,,42,49,0.9885,Place,Colombia,0,14,RevistaSemana,18079284,replied_to,1238230739151237120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
