created_at,author_id,attachments/media_keys/0,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,geo/place_id,text,conversation_id,lang,reply_settings,possibly_sensitive,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,in_reply_to_user_id,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,referenced_tweets/0/type,referenced_tweets/0/id,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/urls/0/unwound_url,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/3/entity/description,context_annotations/4/entity/description,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,context_annotations/0/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/8/entity/description,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,context_annotations/5/entity/description,context_annotations/6/entity/description,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag
2020-06-16T22:38:32+00:00,135899053,,41,60,0.709,Place,Rectorado de la UCLA,,,,216,239,https://t.co/QblshMRmfp,https://www.instagram.com/p/CBg1UgNpQ9H/?igshid=iv6zu6y1q52t,instagram.com/p/CBg1UgNpQ9H/…,Instagram,1273022174614478848,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,4,0,11,1,012b6b2c110f0c21,"Durante dos jornadas se escenificó en el Rectorado de la UCLA un taller sobre prevención, tratamiento y manejo de los pacientes que presenten síntomas de COVID-19, dirigido a los 92 estudiantes del 6to. año ""B"" del… https://t.co/QblshMRmfp",1273022174614478848,es,everyone,False,154,158,0.3368,Organization,COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-69.29925889,10.06786229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15T00:27:30+00:00,72351152,31272324806495604737,106,125,0.7442,Place,La Mesa de Esnujaque,0,10,ReporteET,279,302,https://t.co/bHsujDO6or,https://twitter.com/Diario_Tiempo/status/1272324821259636742/photo/1,pic.twitter.com/bHsujDO6or,Twitter for Android,1272324821259636742,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,015c005b4efdc7ee,"#ReporteET #Trujillo contabiliza un nuevo caso de #Covid_19 se trata de una dama de 35 años, habitante de La Mesa de Esnujaque, #Urdaneta, quien presentó síntomas el 2 de junio. Actualmente recibe tratamiento en un centro centinela por presentar insuficiencia respiratoria leve. https://t.co/bHsujDO6or",1272324821259636742,es,everyone,False,,,,,,,,,,,11,20,Trujillo,50,59,Covid_19,128,137,Urdaneta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09T23:40:24+00:00,1146535398,31270501019429023750,135,139,0.2956,Organization,Covid,,,,281,304,https://t.co/BkEZ7BAnXz,https://twitter.com/Marcoslimamd/status/1270501029046554624/photo/1,pic.twitter.com/BkEZ7BAnXz,Twitter for Android,1270501029046554624,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,228,36,560,19,018e4aba7010ecbe,Hace unas semanas un grupo de colegas escribimos un artículo sobre la factibilidad del uso de estatinas como parte del tratamiento del Covid-19. Hoy con orgullo nos notifican que fue ACEPTADO para publicación en una revista Española. ESTA ES LA VENEZUELA QUE RESISTE A LA BABARIE! https://t.co/BkEZ7BAnXz,1270501029046554624,es,everyone,False,224,231,0.5031,Place,Española,245,253,0.7497,Place,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09T13:38:20+00:00,339945798,31270349499966410752,43,62,0.9483,Person,Luis Fraga Pittaluga,,,,253,276,https://t.co/9v2hEI6nbJ,https://linktr.ee/laavdt,linktr.ee/laavdt,Twitter for iPhone,1270349513941712897,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,54,6,83,6,008eb02a542ac3d4,"Este viernes 12 nos acompañará el profesor Luis Fraga Pittaluga @lfragap para conversar sobre el tratamiento de las pérdidas fiscales en el contexto del COVID-19. 
Para registrarse y obtener las coordenadas de la reunión pueden pulsar el siguiente link https://t.co/9v2hEI6nbJ https://t.co/CCyewhc2c2",1270349513941712897,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,72,lfragap,,,,,,,,,,,,,,,,,,277,300,https://t.co/CCyewhc2c2,https://twitter.com/avdt11/status/1270349513941712897/photo/1,pic.twitter.com/CCyewhc2c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09T12:23:47+00:00,3604636577,31270330737716273155,54,58,0.9321,Place,Sucre,0,27,MáximaConcienciaPorLaSalud,276,299,https://t.co/Pp6S1EPt4S,https://twitter.com/Garcia_Edwar_S/status/1270330749967912960/photo/1,pic.twitter.com/Pp6S1EPt4S,Twitter for iPhone,1270330749967912960,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,6,0,4,0,0165fd44316e9f7f,"#MáximaConcienciaPorLaSalud

Gobernador @EdwinRojasM: Sucre registra 15 casos activos de #Covid_19, de los cuales 14 se encuentran en el municipio #Sucre y uno en Ribero. Todos están recluidos en centros de salud, recibiendo el tratamiento correspondiente Pdte @NicolasMaduro https://t.co/Pp6S1EPt4S",1270330749967912960,es,everyone,False,163,168,0.6501,Place,Ribero,,,,,,89,98,Covid_19,147,153,Sucre,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,40,52,EdwinRojasM,261,275,NicolasMaduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04T21:16:18+00:00,83051113,,38,42,0.4762,Place,Covid,,,,,,,,,Twitter for iPhone,1268652825216778240,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,45,2,59,0,01be351754bcbe13,"Señores del régimen, los pacientes de Covid 19 NO cometieron ningún delito para que sean tratados como reos, tampoco se pueden abandonar a la buena de Dios. A todos ellos se les TIENE que prestar la debida asistencia médica y GARANTIZARLE el tratamiento para su recuperación",1268652825216778240,es,everyone,False,151,154,0.9176,Other,Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03T23:41:32+00:00,1670950525,,3,5,0.6026,Organization,OPS,231,247,UrgeSalvarVidas,,,,,,Twitter for Android,1268326987954827264,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,1,0,0,00982120172dd83a,"La OPS administrará los fondos aprobados. El dinero, en la 1ra etapa, se utilizará en equipos de protección para el personal de salud; mejoras en la capacidad de diagnóstico y tratamiento clínico de casos confirmados con COVID-19. #UrgeSalvarVidas",1268326476967002112,es,everyone,False,,,,,,,,,,,,,,,,,,,,1670950525,,,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1268326892857364480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03T16:18:12+00:00,291941485,,,,,,,79,88,Covid_19,89,112,https://t.co/Wie2E9S4xw,https://twitter.com/CardiologyToday/status/1268202092071661570,twitter.com/CardiologyToda…,Twitter for Android,1268215417216131072,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1,0,3,0,00ec4c32070f5076,Interesante información sobre el tratamiento con inmunoglobulina en pediatría. #Covid_19 https://t.co/Wie2E9S4xw,1268215417216131072,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quoted,1268202092071661570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03T12:46:38+00:00,1244125051,31268162014884638761,,,,,,,,,239,262,https://t.co/pNUfpxgQqZ,https://twitter.com/MisionDrJGH/status/1268162174645567489/photo/1,pic.twitter.com/pNUfpxgQqZ,Twitter for Android,1268162174645567489,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,5,0,3,0,00ec4c32070f5076,"🗣️ 𝑺𝒂𝒃𝒊́𝒂𝒔 𝒒𝒖𝒆 ✍️🇻🇪
La mayoría de las personas que contraen la COVID-19 se recupera de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que la padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/pNUfpxgQqZ",1268162174645567489,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03T12:46:37+00:00,307069010,31268162092764483584,,,,,,,,,239,262,https://t.co/3QGQRsBsWo,https://twitter.com/Conapdis/status/1268162170782703619/photo/1,pic.twitter.com/3QGQRsBsWo,Twitter for Android,1268162170782703619,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,5,0,4,0,00ec4c32070f5076,"🗣️ 𝑺𝒂𝒃𝒊́𝒂𝒔 𝒒𝒖𝒆 ✍️🇻🇪
La mayoría de las personas que contraen la COVID-19 se recupera de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que la padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/3QGQRsBsWo",1268162170782703619,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30T22:28:01+00:00,100922637,,0,5,0.9851,Person,Maduro,38,47,Covid_19,,,,,,Twitter for Android,1266858934473801731,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,1,0,0,00ec4c32070f5076,"Maduro insiste en ""tratamientos"" para #Covid_19 y habla sobre un nuevo tratamiento ruso: ""Tenemos una batería garantizada para los tratamientos"", dice.

#30Mayo",1266857865274429441,es,everyone,False,,,,,,,,,,,153,160,30Mayo,,,,,,,100922637,,,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1266858669725102084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29T22:17:09+00:00,62703125,,66,93,0.9062,Person,Dra María Eugenia Barrientos,,,,159,182,https://t.co/rfqR13ZffI,https://youtu.be/9eAKPGnaFY8,youtu.be/9eAKPGnaFY8,Twitter for Android,1266493811674566657,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,008eb02a542ac3d4,"@arduinoCNN  buenas tardes, recomiendo tratar de entrevistar a la Dra María Eugenia Barrientos, tiene excelentes recomendaciones para tratamiento de Covid-19, https://t.co/rfqR13ZffI",1266493811674566657,es,everyone,False,,,,,,,,,,,,,,,,,,,,34421926,,,,,,,,,,,,,0,11,arduinoCNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28T23:50:07+00:00,324115351,,,,,,,,,,,,,,,Twitter for Android,1266154818990727168,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,1,0,01c93e351e3122fb,"@jovilla101 Nadie joven y sin enfermedades crónica debe agravarse con covid 19. Los italianos descubriron la farsa y aplican tratamiento, no puro respiradores como  dijo OMS, anticoagulates, desinflamatorio y antibiotico si tienen fibre y se curaron miles en dos días.",1265799273331003393,es,everyone,False,,,,,,,,,,,,,,,,,,,,51771212,,,,,,,,,,,,,0,11,jovilla101,,,,,,,,,,,,,replied_to,1265799273331003393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26T19:57:16+00:00,744750706716979204,,,,,,,,,,,,,,,Twitter for iPhone,1265371445380726789,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,1,0,01a73d6169f504ac,"@solangel2010 @CanelonDeMiel @yosmlb Responder en detalle es muy largo.Estos medicamentos se usan desde hace muchos años para otras enfermedades.Parecen impedir que el virus invada la célula.COVID 19 no tiene tratamiento específico,por lo cual se usa en muchos países con mucho cuidado,por sus efectos secundarios.",1265108797984518144,es,everyone,False,,,,,,,,,,,,,,,,,,,,137176214,,,,,,,,,,,,,0,13,solangel2010,14,28,CanelonDeMiel,29,36,YosMlb,,,,,,,replied_to,1265227035686944773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26T19:03:11+00:00,324115351,,,,,,,,,,,,,,,Twitter for Android,1265357836005015555,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,2,0,3,0,01c93e351e3122fb,"@jqnicolas48 @yosmlb Llevelo a médicos que le pongan el tratamiento adecuado de los italianos, anticoagulante, desinfamatorios, porq puro respiradero no sala. Cuando italua hace las autpsias salvo miles de vida. Y descubrieron el fondo oscuro de covid 19",1265108797984518144,es,everyone,False,,,,,,,,,,,,,,,,,,,,3366726243,,,,,,,,,,,,,0,12,jqnicolas48,13,20,YosMlb,,,,,,,,,,replied_to,1265249684093898756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26T00:40:55+00:00,108592068,31265080303481208832,,,,,,2,11,Entérate,271,294,https://t.co/tIz1F5qRY1,https://twitter.com/charlychaves/status/1265080438051266560/photo/1,pic.twitter.com/tIz1F5qRY1,Twitter for Android,1265080438051266560,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,46,0,30,0,01a73d6169f504ac,"🗣️#Entérate || ✍️🇻🇪
La #COVIDー19 está causada por un virus, de modo que los antibióticos no sirven frente a ella. No se deben usar antibióticos como prevención o tratamiento de la COVID-19. Si presentas síntomas ve al centro médico cercano
#RedoblemosEsfuerzoYPrevención https://t.co/tIz1F5qRY1",1265080438051266560,es,everyone,False,,,,,,,,,,,23,32,COVIDー19,240,270,RedoblemosEsfuerzoYPrevención,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25T20:37:53+00:00,1117780144356306944,31265019266916585472,,,,,,176,184,COVID19,185,208,https://t.co/djXvnhxRIn,https://twitter.com/Surnet_io/status/1265019280149676034/photo/1,pic.twitter.com/djXvnhxRIn,Twitter for iPhone,1265019280149676034,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,1,1,0,043383f8b2b79918,"📣NO EXISTEN MEDICAMENTOS CON LICENCIA PARA EL TRATAMIENTO DE COVID-19📣
🔹
Bajo esta premisa recomendamos a la población a tomar medidas preventivas para evitar ser víctimas del #COVID19 https://t.co/djXvnhxRIn",1265019280149676034,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23T01:24:33+00:00,965239338,,25,33,0.9288,Place,Venezuela,,,,217,240,https://t.co/01qYEa7sOu,https://www.instagram.com/p/CAgwcc5H86P/?igshid=cnvp7wme64q8,instagram.com/p/CAgwcc5H86P/…,Instagram,1264004256341929984,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,013c4ab452ad50e9,"En las últimas 24 horas, Venezuela detectó 62 nuevos casos de Covid-19, para elevar la cifra total de contagios a 944, mientras que los pacientes recuperados tras recibir tratamiento gratuito se ubican 262, para una… https://t.co/01qYEa7sOu",1264004256341929984,es,everyone,False,62,66,0.309,Place,Covid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-68.7364,10.3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18T10:59:10+00:00,143054277,,11,20,0.7513,Person,Xi Jinping,39,43,OMS,207,230,https://t.co/iYcWrfbE7K,https://www.pscp.tv/w/cZEK_DFkclFlWkdwTWxCS2J8MUJkeFlReXZlZHp4WK8itAVkD_EKsJ_6ud7akwMI7yMTS_mAKbLwtQDr9gcE?t=30m46s,pscp.tv/w/cZEK_DFkclFl…,Twitter for Android,1262336924905361409,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,00914f80743a0863,"Presidente Xi Jinping, recomienda a la #OMS Redoblar esfuerzos para llevar a buen puerto el control y tratamiento del #Covid_19 en cuanto a protección, cuarentena, detección, tratamiento y rastreo. 

#WHA73
https://t.co/iYcWrfbE7K",1262336924905361409,es,everyone,False,,,,,,,,,,,118,127,Covid_19,200,206,WHA73,,,,,10,Person,Named people in the world like Nelson Mandela,852769182315761664,Xi Jinping,Xi Jinping,35,Politician,"Politicians in the world, like Joe Biden",852769182315761664,Xi Jinping,Xi Jinping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13T22:35:51+00:00,1111319884653383680,,,,,,,,,,,,,,,Twitter for Android,1260700312756727809,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,00ec4c32070f5076,"@joherleon56 Y todavía hablan, lo que pasa es que los tienen marginados en otros países, por la gratuidad del tratamiento para el covid-19 y el culillo a la misma.",1260696785804197888,es,everyone,False,,,,,,,,,,,,,,,,,,,,728030714168528896,,,,,,,,,,,,,0,12,joherleon56,,,,,,,,,,,,,replied_to,1260696785804197888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09T18:35:50+00:00,53212595,,,,,,,,,,,,,,,Twitter for Android,1259190357356679168,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,3,0,008eb02a542ac3d4,"La sociedad espera q se consiga una vacuna para el covid-19 ...y quizas todos reman en la misma direccion ( hasta los q no creen en vacunas , andan en silencio ) ojala se consiga , pero no es seguro ( el hiv no se consiguo vacuna ) quizas mas importante UN TRATAMIENTO SEGURO",1259190357356679168,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09T00:20:25+00:00,77719276,,0,8,0.9666,Place,Venezuela,,,,,,,,,Twitter for Android,1258914686101262336,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,6,0,12,1,018e4aba7010ecbe,"Venezuela enfrenta el impacto de la pandemia COVID 19 en medio de una crisis humanitaria, que afecta a la mayoría del pueblo venezolano y que se traduce en hambre, desnutrición, enfermedades sin tratamiento, detenciones arbitrarias, torturas y aislamiento por falta de gasolina.",1258914686101262336,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
