public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,lang,reply_settings,id,possibly_sensitive,conversation_id,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/status,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/0,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/0/entity/description,context_annotations/4/entity/description,context_annotations/5/entity/description,context_annotations/3/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,geo/place_id,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text
2,0,0,1,2020-08-30T02:47:01+00:00,en,everyone,1299901408007782402,False,1299901408007782402,1562009388,5,13,0.7786,Person,Mamma Ida,,,,,,,,,,,,,,,,51,74,https://t.co/rQwitnd7jI,https://www.gofundme.com/f/help-nonna-with-covid-in-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/help-nonna-w…,Twitter Web App,Help Mamma Ida with Life Saving COVID-19 treatment https://t.co/rQwitnd7jI,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T01:28:14+00:00,es,everyone,1299881583411949573,False,1299881583411949573,434479769,93,101,0.997,Place,Venezuela,152,163,0.9359,Person,María Corina,,,,,,,,,,,128,151,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,@MariMagallanesC esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a María Corina lamentable comando sur https://t.co/kyG9VGv6xo,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,MariMagallanesC,,,,,,,,,,,,,,,1559000173,,,,,,,,,,,,,,,,,,,188,211,https://t.co/kyG9VGv6xo,https://twitter.com/Viejolocohrc/status/1299881583411949573/photo/1,pic.twitter.com/kyG9VGv6xo,31299881577661562880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T01:24:27+00:00,es,everyone,1299880630747049984,False,1299880630747049984,434479769,91,99,0.997,Place,Venezuela,150,161,0.9359,Person,María Corina,,,,,,,,,,,126,149,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,@MariaCorinaYA esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a María Corina lamentable comando sur https://t.co/YlTAStC3Bj,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,14,MariaCorinaYA,,,,,,,,,,,,,,,102482331,,,,,,,,,,,,,,,,,,,186,209,https://t.co/YlTAStC3Bj,https://twitter.com/Viejolocohrc/status/1299880630747049984/photo/1,pic.twitter.com/YlTAStC3Bj,31299880623939743744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T01:23:38+00:00,es,everyone,1299880426274787328,False,1299880426274787328,434479769,84,92,0.997,Place,Venezuela,143,154,0.9359,Person,María Corina,,,,,,,,,,,119,142,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,@sol651 esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a María Corina lamentable comando sur https://t.co/BXlPtT8Etu,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,7,sol651,,,,,,,,,,,,,,,131346082,,,,,,,,,,,,,,,,,,,179,202,https://t.co/BXlPtT8Etu,https://twitter.com/Viejolocohrc/status/1299880426274787328/photo/1,pic.twitter.com/BXlPtT8Etu,31299880197123190785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T00:57:47+00:00,es,everyone,1299873917323141125,False,1299873917323141125,434479769,83,91,0.9969,Place,Venezuela,142,153,0.9441,Person,María Corina,,,,,,,,,,,118,141,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@m1628 esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/nnqdWe5QG1",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,m1628,,,,,,,,,,,,,,,182039736,,,,,,,,,,,,,,,,,,,178,201,https://t.co/nnqdWe5QG1,https://twitter.com/Viejolocohrc/status/1299873917323141125/photo/1,pic.twitter.com/nnqdWe5QG1,31299873910767452163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T00:56:57+00:00,es,everyone,1299873710300631042,False,1299873710300631042,434479769,88,96,0.9969,Place,Venezuela,147,158,0.9441,Person,María Corina,,,,,,,,,,,123,146,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@llcarolina esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/rIhMIupa70",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,11,llcarolina,,,,,,,,,,,,,,,153175819,,,,,,,,,,,,,,,,,,,183,206,https://t.co/rIhMIupa70,https://twitter.com/Viejolocohrc/status/1299873710300631042/photo/1,pic.twitter.com/rIhMIupa70,31299873703661129729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T00:56:17+00:00,es,everyone,1299873540251029505,False,1299873540251029505,434479769,89,97,0.9969,Place,Venezuela,148,159,0.9441,Person,María Corina,,,,,,,,,,,124,147,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@carlotasosa esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/Q7JTLnc9Yb",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,carlotasosa,,,,,,,,,,,,,,,122466298,,,,,,,,,,,,,,,,,,,184,207,https://t.co/Q7JTLnc9Yb,https://twitter.com/Viejolocohrc/status/1299873540251029505/photo/1,pic.twitter.com/Q7JTLnc9Yb,31299873533498195969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-30T00:55:33+00:00,es,everyone,1299873359300358145,False,1299873359300358145,434479769,92,100,0.9969,Place,Venezuela,151,162,0.9441,Person,María Corina,,,,,,,,,,,127,150,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@VenteVenezuela esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/mRWK60eZBe",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,15,VenteVenezuela,,,,,,,,,,,,,,,943843464,,,,,,,,,,,,,,,,,,,187,210,https://t.co/mRWK60eZBe,https://twitter.com/Viejolocohrc/status/1299873359300358145/photo/1,pic.twitter.com/mRWK60eZBe,31299873352404922368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:24:25+00:00,es,everyone,1299850424166559746,False,1299850424166559746,434479769,93,101,0.9969,Place,Venezuela,152,163,0.9441,Person,María Corina,,,,,,,,,,,128,151,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@lapediatra_dice esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/lNxXfWOJhJ",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,lapediatra_dice,,,,,,,,,,,,,,,129607853,,,,,,,,,,,,,,,,,,,188,211,https://t.co/lNxXfWOJhJ,https://twitter.com/Viejolocohrc/status/1299850424166559746/photo/1,pic.twitter.com/lNxXfWOJhJ,31299850417174704131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:23:34+00:00,es,everyone,1299850210793979904,False,1299850210793979904,434479769,92,100,0.9969,Place,Venezuela,151,162,0.9441,Person,María Corina,,,,,,,,,,,127,150,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@VenezolanaEnVE esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/KVqw0cmYZK",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,15,VenezolanaEnVE,,,,,,,,,,,,,,,1024423874753118208,,,,,,,,,,,,,,,,,,,187,210,https://t.co/KVqw0cmYZK,https://twitter.com/Viejolocohrc/status/1299850210793979904/photo/1,pic.twitter.com/KVqw0cmYZK,31299850204536090624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:22:43+00:00,es,everyone,1299849996783714304,False,1299849996783714304,434479769,88,96,0.9969,Place,Venezuela,147,158,0.9441,Person,María Corina,,,,,,,,,,,123,146,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@persea2002 esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/2Xy5U2jj5j",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,11,persea2002,,,,,,,,,,,,,,,127287566,,,,,,,,,,,,,,,,,,,183,206,https://t.co/2Xy5U2jj5j,https://twitter.com/Viejolocohrc/status/1299849996783714304/photo/1,pic.twitter.com/2Xy5U2jj5j,31299849990974701570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:22:02+00:00,es,everyone,1299849821512237057,False,1299849821512237057,434479769,91,99,0.9969,Place,Venezuela,150,161,0.9441,Person,María Corina,,,,,,,,,,,126,149,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@MaryOfficiall esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/5L72GXO0Fu",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,14,MaryOfficiall,,,,,,,,,,,,,,,182619056,,,,,,,,,,,,,,,,,,,186,209,https://t.co/5L72GXO0Fu,https://twitter.com/Viejolocohrc/status/1299849821512237057/photo/1,pic.twitter.com/5L72GXO0Fu,31299849814729990148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:21:20+00:00,es,everyone,1299849646081220608,False,1299849646081220608,434479769,92,100,0.9969,Place,Venezuela,151,162,0.9441,Person,María Corina,,,,,,,,,,,127,150,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@sorticiodeluna esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/uU0cGtCm3A",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,15,sorticiodeluna,,,,,,,,,,,,,,,1170840569226178566,,,,,,,,,,,,,,,,,,,187,210,https://t.co/uU0cGtCm3A,https://twitter.com/Viejolocohrc/status/1299849646081220608/photo/1,pic.twitter.com/uU0cGtCm3A,31299849638699302912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:20:40+00:00,es,everyone,1299849478741131265,False,1299849478741131265,434479769,85,93,0.9969,Place,Venezuela,144,155,0.9441,Person,María Corina,,,,,,,,,,,120,143,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@Krajita esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/PqsOfVfE9D",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,8,Krajita,,,,,,,,,,,,,,,50916731,,,,,,,,,,,,,,,,,,,180,203,https://t.co/PqsOfVfE9D,https://twitter.com/Viejolocohrc/status/1299849478741131265/photo/1,pic.twitter.com/PqsOfVfE9D,31299849465810083840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:19:58+00:00,es,everyone,1299849304551698432,False,1299849304551698432,434479769,88,96,0.9969,Place,Venezuela,147,158,0.9441,Person,María Corina,,,,,,,,,,,123,146,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@GabbyLugoz esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/DNcqEAU2ur",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,11,GabbyLugoz,,,,,,,,,,,,,,,301607327,,,,,,,,,,,,,,,,,,,183,206,https://t.co/DNcqEAU2ur,https://twitter.com/Viejolocohrc/status/1299849304551698432/photo/1,pic.twitter.com/DNcqEAU2ur,31299849298474086401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:19:20+00:00,es,everyone,1299849141753872390,False,1299849141753872390,434479769,93,101,0.9969,Place,Venezuela,152,163,0.9441,Person,María Corina,,,,,,,,,,,128,151,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@0111AlfaScorpii esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/rvk6pu7Q6g",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,0111AlfaScorpii,,,,,,,,,,,,,,,65776637,,,,,,,,,,,,,,,,,,,188,211,https://t.co/rvk6pu7Q6g,https://twitter.com/Viejolocohrc/status/1299849141753872390/photo/1,pic.twitter.com/rvk6pu7Q6g,31299849113945755651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:18:26+00:00,es,everyone,1299848915026677761,False,1299848915026677761,434479769,84,92,0.9969,Place,Venezuela,143,154,0.9441,Person,María Corina,,,,,,,,,,,119,142,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@LucyPN esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/NYFIEfHnDp",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,7,LucyPN,,,,,,,,,,,,,,,194639692,,,,,,,,,,,,,,,,,,,179,202,https://t.co/NYFIEfHnDp,https://twitter.com/Viejolocohrc/status/1299848915026677761/photo/1,pic.twitter.com/NYFIEfHnDp,31299848909452345347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:17:45+00:00,es,everyone,1299848745803186178,False,1299848745803186178,434479769,87,95,0.9969,Place,Venezuela,146,157,0.9441,Person,María Corina,,,,,,,,,,,122,145,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@jpenalver esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/insHvOhU0o",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,10,jpenalver,,,,,,,,,,,,,,,85251929,,,,,,,,,,,,,,,,,,,182,205,https://t.co/insHvOhU0o,https://twitter.com/Viejolocohrc/status/1299848745803186178/photo/1,pic.twitter.com/insHvOhU0o,31299848739704758273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T23:16:53+00:00,es,everyone,1299848526650920961,False,1299848526650920961,434479769,92,100,0.9969,Place,Venezuela,151,162,0.9441,Person,María Corina,,,,,,,,,,,127,150,https://t.co/9CTw0xKN6a,http://gf.me/u/yuzqdx,gf.me/u/yuzqdx,Twitter Web App,"@GeorgeCatouche esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/9CTw0xKN6a
María Corina lamentable comando sur https://t.co/nlZpHr9wmN",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,1147861165260836867,,,,,,,,,,,,,,,,,,,187,210,https://t.co/nlZpHr9wmN,https://twitter.com/Viejolocohrc/status/1299848526650920961/photo/1,pic.twitter.com/nlZpHr9wmN,31299848264661991435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,2020-08-29T23:14:26+00:00,es,everyone,1299847911216480256,False,1299847911216480256,434479769,86,94,0.9969,Place,Venezuela,145,156,0.9441,Person,María Corina,,,,,,,,,,,121,144,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,Twitter Web App,"@Convar21 esta chica necesita de muestra ayuda y más con la situación del covid-19 en Venezuela. También tiene página en https://t.co/x5deEGhnbA
María Corina lamentable comando sur https://t.co/sGqkAW3plu",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,9,Convar21,,,,,,,,,,,,,,,134343119,,,,,,,,,,,,,,,,,,,181,204,https://t.co/sGqkAW3plu,https://twitter.com/Viejolocohrc/status/1299847911216480256/photo/1,pic.twitter.com/sGqkAW3plu,31299847072968040449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-29T22:57:35+00:00,en,everyone,1299843671093923841,False,1299034747776180224,434479769,35,44,0.996,Person,José Rojas,66,82,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@mazvitacata A girl and her father José Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,mazvitacata,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,replied_to,1299034747776180224,1263101162074419200,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
